year month day load temp load_lag_1 load_lag_2 load_lag_3 load_lag_4 load_lag_5 load_lag_6 load_lag_7 temp_lag_1 temp_lag_2 temp_lag_3 temp_lag_4 temp_lag_5 temp_lag_6 temp_lag_7
2007 Jan 29 20.3583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 22.6916666666667 24.1833333333333 24.7583333333333 21.9541666666667 21.9166666666667 23.3916666666667 24.1 22.6916666666667 24.1833333333333 24.7583333333333 21.9541666666667
2007 Jan 30 21.5583333333333 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 22.6916666666667 24.1833333333333 24.7583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 22.6916666666667 24.1833333333333 24.7583333333333
2007 Jan 31 21.7166666666667 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 22.6916666666667 24.1833333333333 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 22.6916666666667 24.1833333333333
2007 Feb 01 24.0333333333333 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 22.6916666666667 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 22.6916666666667
2007 Feb 02 27.5166666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 24.1
2007 Feb 03 27.6666666666667 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 23.3916666666667
2007 Feb 04 26.5708333333333 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 21.9166666666667
2007 Feb 05 23.525 23.525 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 20.3583333333333
2007 Feb 06 23.4666666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333 23.525 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 21.5583333333333
2007 Feb 07 22.6916666666667 22.6916666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 21.7166666666667
2007 Feb 08 22.0208333333333 22.0208333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 27.5166666666667 24.0333333333333
2007 Feb 09 24.025 24.025 22.0208333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 27.5166666666667 22.0208333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 27.5166666666667
2007 Feb 10 22.8333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667 24.025 22.0208333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333 27.6666666666667
2007 Feb 11 21.1333333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 23.4666666666667 23.525 26.5708333333333
2007 Feb 12 20.1958333333333 20.1958333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 23.4666666666667 23.525 21.1333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 23.4666666666667 23.525
2007 Feb 13 22.3 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 23.4666666666667 20.1958333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 23.4666666666667
2007 Feb 14 23.8625 23.8625 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333 22.6916666666667
2007 Feb 15 24.2791666666667 24.2791666666667 23.8625 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333 23.8625 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.025 22.0208333333333
2007 Feb 16 24.3625 24.3625 24.2791666666667 23.8625 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.025 24.2791666666667 23.8625 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.025
2007 Feb 17 20.7083333333333 20.7083333333333 24.3625 24.2791666666667 23.8625 22.3 20.1958333333333 21.1333333333333 22.8333333333333 24.3625 24.2791666666667 23.8625 22.3 20.1958333333333 21.1333333333333 22.8333333333333
2007 Feb 18 18.8291666666667 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.8625 22.3 20.1958333333333 21.1333333333333 20.7083333333333 24.3625 24.2791666666667 23.8625 22.3 20.1958333333333 21.1333333333333
2007 Feb 19 20.0333333333333 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.8625 22.3 20.1958333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.8625 22.3 20.1958333333333
2007 Feb 20 21.225 21.225 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.8625 22.3 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.8625 22.3
2007 Feb 21 23.5166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.8625 21.225 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.8625
2007 Feb 22 24.0166666666667 24.0166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.2791666666667
2007 Feb 23 23.2666666666667 23.2666666666667 24.0166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 20.7083333333333 24.3625 24.0166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 20.7083333333333 24.3625
2007 Feb 24 23.0291666666667 23.0291666666667 23.2666666666667 24.0166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 20.7083333333333 23.2666666666667 24.0166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 20.7083333333333
2007 Feb 25 24.6541666666667 24.6541666666667 23.0291666666667 23.2666666666667 24.0166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667 23.0291666666667 23.2666666666667 24.0166666666667 23.5166666666667 21.225 20.0333333333333 18.8291666666667
